invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,vat,total,dtme,tme,payment_method,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,month_num,quarter
243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,5.631,118.251,2019-01-28,16:43:00,Credit card,112.62,4.7619,118.2509940874503,5.5,evening,Monday,January,1,2019Q1
841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,74.76,2019-01-05,20:40:00,Credit card,71.2,4.7619,74.75999626200019,9.2,evening,Saturday,January,1,2019Q1
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2019-03-19,13:40:00,Ewallet,155.24,4.7619,163.0019918499004,4.9,afternoon,Tuesday,March,3,2019Q1
647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,14.71,308.91,2019-01-12,16:23:00,Ewallet,294.2,4.7619,308.90998455450074,8.9,evening,Saturday,January,1,2019Q1
541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,575.9775,2019-01-07,12:08:00,Credit card,548.55,4.7619,575.9774712011264,6.0,afternoon,Monday,January,1,2019Q1
539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,12.885,270.585,2019-01-26,17:45:00,Cash,257.7,4.7619,270.58498647075066,4.2,evening,Saturday,January,1,2019Q1
213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,19.818,416.178,2019-01-23,10:28:00,Cash,396.36,4.7619,416.177979191101,7.3,morning,Wednesday,January,1,2019Q1
747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,8.5905,180.4005,2019-02-09,20:31:00,Ewallet,171.81,4.7619,180.40049097997544,6.5,evening,Saturday,February,2,2019Q1
582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,10:49:00,Cash,488.79,4.7619,513.2294743385263,8.9,morning,Friday,February,2,2019Q1
210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,26.208,550.368,2019-02-05,12:34:00,Cash,524.16,4.7619,550.3679724816013,9.7,afternoon,Tuesday,February,2,2019Q1
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,2019-03-07,10:23:00,Credit card,133.26,4.7619,139.92299300385034,8.6,morning,Thursday,March,3,2019Q1
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2019-03-25,18:51:00,Cash,135.24,4.7619,142.00199289990036,6.9,evening,Monday,March,3,2019Q1
356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,5.622,118.062,2019-01-20,13:45:00,Credit card,112.44,4.7619,118.06199409690028,7.7,afternoon,Sunday,January,1,2019Q1
198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,7.204,151.284,2019-02-04,19:38:00,Cash,144.08,4.7619,151.2839924358004,9.5,evening,Monday,February,2,2019Q1
283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,49.26,1034.46,2019-01-30,20:23:00,Ewallet,985.2,4.7619,1034.4599482770027,4.5,evening,Wednesday,January,1,2019Q1
712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,12.498,262.458,2019-01-02,15:24:00,Ewallet,249.96,4.7619,262.45798687710067,5.6,afternoon,Wednesday,January,1,2019Q1
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2019-03-29,16:54:00,Ewallet,217.26,4.7619,228.12298859385052,8.2,evening,Friday,March,3,2019Q1
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2019-03-14,12:32:00,Cash,194.22,4.7619,203.9309898034505,7.3,afternoon,Thursday,March,3,2019Q1
866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,44.6,936.6,2019-02-11,15:42:00,Credit card,892.0,4.7619,936.5999531700024,4.4,afternoon,Monday,February,2,2019Q1
134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,16.968,356.328,2019-01-30,13:58:00,Ewallet,339.36,4.7619,356.3279821836009,5.7,afternoon,Wednesday,January,1,2019Q1
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2019-03-20,15:08:00,Ewallet,447.06,4.7619,469.4129765293512,5.0,afternoon,Wednesday,March,3,2019Q1
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2019-03-20,13:02:00,Cash,198.5,4.7619,208.4249895787505,9.0,afternoon,Wednesday,March,3,2019Q1
698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,852.705,2019-01-17,13:01:00,Credit card,812.1,4.7619,852.7049573647521,6.3,afternoon,Thursday,January,1,2019Q1
718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,24.665,517.965,2019-02-03,16:40:00,Credit card,493.3,4.7619,517.9649741017513,9.4,evening,Sunday,February,2,2019Q1
651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,621.243,2019-01-01,13:55:00,Cash,591.66,4.7619,621.2429689378515,7.7,afternoon,Tuesday,January,1,2019Q1
241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,27.951,586.971,2019-01-10,10:33:00,Credit card,559.02,4.7619,586.9709706514515,5.5,morning,Thursday,January,1,2019Q1
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,2019-03-02,16:42:00,Ewallet,517.86,4.7619,543.7529728123513,4.1,evening,Saturday,March,3,2019Q1
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,17:16:00,Credit card,410.2,4.7619,430.709978464501,7.6,evening,Monday,February,2,2019Q1
343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,13.335,280.035,2019-01-29,11:48:00,Cash,266.7,4.7619,280.0349859982507,8.6,morning,Tuesday,January,1,2019Q1
239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,2019-03-10,19:35:00,Ewallet,70.91,4.7619,74.45549627722518,8.3,evening,Sunday,March,3,2019Q1
355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,7.239,152.019,2019-01-13,19:55:00,Credit card,144.78,4.7619,152.01899239905038,8.1,evening,Sunday,January,1,2019Q1
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2019-03-22,14:33:00,Credit card,429.55,4.7619,451.0274774486261,8.6,afternoon,Friday,March,3,2019Q1
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,19:49:00,Ewallet,569.17,4.7619,597.6284701185764,6.3,evening,Friday,March,3,2019Q1
458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,18:43:00,Cash,241.2,4.7619,253.2599873370006,5.8,evening,Wednesday,February,2,2019Q1
592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,6.354,133.434,2019-01-14,14:43:00,Ewallet,127.08,4.7619,133.43399332830032,6.2,afternoon,Monday,January,1,2019Q1
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2019-03-26,13:54:00,Cash,257.08,4.7619,269.9339865033007,7.7,afternoon,Tuesday,March,3,2019Q1
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,12:15:00,Ewallet,139.02,4.7619,145.97099270145037,8.1,afternoon,Friday,March,3,2019Q1
390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,4.083,85.743,2019-01-07,12:37:00,Cash,81.66,4.7619,85.7429957128502,7.3,afternoon,Monday,January,1,2019Q1
443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,15.536,326.256,2019-02-01,19:54:00,Cash,310.72,4.7619,326.25598368720085,8.4,evening,Friday,February,2,2019Q1
339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,15:06:00,Credit card,185.96,4.7619,195.2579902371005,8.0,afternoon,Wednesday,February,2,2019Q1
359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,3.616,75.936,2019-01-14,18:03:00,Credit card,72.32,4.7619,75.93599620320018,9.5,evening,Monday,January,1,2019Q1
375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,9.459,198.639,2019-01-19,15:58:00,Ewallet,189.18,4.7619,198.6389900680505,7.0,afternoon,Saturday,January,1,2019Q1
127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,2019-03-09,13:53:00,Credit card,206.84,4.7619,217.18198914090053,9.8,afternoon,Saturday,March,3,2019Q1
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2019-03-27,14:03:00,Cash,157.02,4.7619,164.87099175645042,9.2,afternoon,Wednesday,March,3,2019Q1
695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,226.065,2019-02-04,16:38:00,Ewallet,215.3,4.7619,226.06498869675056,7.7,evening,Monday,February,2,2019Q1
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2019-03-14,11:07:00,Cash,596.1,4.7619,625.9049687047516,5.3,morning,Thursday,March,3,2019Q1
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,2019-03-04,12:23:00,Cash,73.1,4.7619,76.75499616225018,4.4,afternoon,Monday,March,3,2019Q1
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,2019-03-03,10:54:00,Credit card,279.18,4.7619,293.1389853430507,4.3,morning,Sunday,March,3,2019Q1
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,8.484,178.164,2019-01-27,17:38:00,Ewallet,169.68,4.7619,178.16399109180043,9.4,evening,Sunday,January,1,2019Q1
560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,2.279,47.859,2019-02-07,14:13:00,Cash,45.58,4.7619,47.858997607050114,9.8,afternoon,Thursday,February,2,2019Q1
880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,11.28,236.88,2019-02-05,11:51:00,Ewallet,225.6,4.7619,236.87998815600056,4.8,morning,Tuesday,February,2,2019Q1
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2019-03-15,13:05:00,Cash,290.4,4.7619,304.9199847540007,5.3,afternoon,Friday,March,3,2019Q1
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,2019-03-01,11:30:00,Credit card,44.46,4.7619,46.68299766585012,8.7,morning,Friday,March,3,2019Q1
152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,13:30:00,Credit card,156.6,4.7619,164.4299917785004,9.5,afternoon,Friday,February,2,2019Q1
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,19:11:00,Ewallet,419.94,4.7619,440.9369779531511,5.3,evening,Sunday,February,2,2019Q1
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,9.2125,193.4625,2019-01-26,18:53:00,Cash,184.25,4.7619,193.46249032687547,9.2,evening,Saturday,January,1,2019Q1
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2019-03-24,14:22:00,Ewallet,140.64,4.7619,147.67199261640036,9.6,afternoon,Sunday,March,3,2019Q1
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,87.234,2019-01-23,17:16:00,Ewallet,83.08,4.7619,87.23399563830021,6.4,evening,Wednesday,January,1,2019Q1
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,68.2395,2019-01-26,10:06:00,Credit card,64.99,4.7619,68.23949658802516,4.5,morning,Saturday,January,1,2019Q1
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2019-03-14,20:35:00,Ewallet,775.6,4.7619,814.379959281002,6.9,evening,Thursday,March,3,2019Q1
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2019-03-17,13:54:00,Ewallet,327.06,4.7619,343.4129828293508,7.8,afternoon,Sunday,March,3,2019Q1
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,18.1615,381.3915,2019-01-08,20:08:00,Cash,363.23,4.7619,381.391480930426,4.5,evening,Tuesday,January,1,2019Q1
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,6.35,133.35,2019-02-08,15:26:00,Cash,127.0,4.7619,133.34999333250033,8.6,afternoon,Friday,February,2,2019Q1
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,18.7775,394.3275,2019-02-10,12:56:00,Ewallet,375.55,4.7619,394.327480283626,5.2,afternoon,Sunday,February,2,2019Q1
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2019-03-28,19:16:00,Credit card,199.16,4.7619,209.1179895441005,6.4,evening,Thursday,March,3,2019Q1
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,32.1405,2019-01-23,12:20:00,Ewallet,30.61,4.7619,32.14049839297508,5.2,afternoon,Wednesday,January,1,2019Q1
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,5.789,121.569,2019-01-17,10:37:00,Ewallet,115.78,4.7619,121.5689939215503,8.9,morning,Thursday,January,1,2019Q1
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,30.408,2019-02-07,10:18:00,Credit card,28.96,4.7619,30.407998479600074,6.2,morning,Thursday,February,2,2019Q1
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,2019-03-09,11:23:00,Cash,890.73,4.7619,935.2664532366772,6.7,morning,Saturday,March,3,2019Q1
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,13.983,293.643,2019-01-24,11:45:00,Cash,279.66,4.7619,293.6429853178508,7.2,morning,Thursday,January,1,2019Q1
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,84.9765,2019-01-19,16:08:00,Credit card,80.93,4.7619,84.97649575117522,9.0,evening,Saturday,January,1,2019Q1
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,33.725,708.225,2019-02-03,11:25:00,Ewallet,674.5,4.7619,708.2249645887517,4.2,morning,Sunday,February,2,2019Q1
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2019-03-20,12:24:00,Ewallet,348.48,4.7619,365.9039817048009,4.2,afternoon,Wednesday,March,3,2019Q1
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,21.78,457.38,2019-01-13,19:51:00,Cash,435.6,4.7619,457.3799771310012,6.9,evening,Sunday,January,1,2019Q1
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2019-03-14,18:10:00,Ewallet,439.55,4.7619,461.5274769236261,4.4,evening,Thursday,March,3,2019Q1
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,29.559,620.739,2019-01-23,11:22:00,Credit card,591.18,4.7619,620.7389689630514,4.0,morning,Wednesday,January,1,2019Q1
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,13.038,273.798,2019-02-07,17:55:00,Ewallet,260.76,4.7619,273.79798631010067,8.5,evening,Thursday,February,2,2019Q1
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2019-03-28,15:30:00,Credit card,215.04,4.7619,225.79198871040052,9.2,afternoon,Thursday,March,3,2019Q1
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2019-03-20,19:44:00,Cash,91.61,4.7619,96.19049519047525,9.8,evening,Wednesday,March,3,2019Q1
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,33.1065,695.2365,2019-01-17,15:27:00,Credit card,662.13,4.7619,695.2364652381767,4.9,afternoon,Thursday,January,1,2019Q1
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,41.625,874.125,2019-01-12,11:25:00,Credit card,832.5,4.7619,874.1249562937521,4.4,morning,Saturday,January,1,2019Q1
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,15:42:00,Cash,91.35,4.7619,95.91749520412525,6.8,afternoon,Saturday,February,2,2019Q1
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,2,7.888,165.648,2019-01-26,16:04:00,Cash,157.76,4.7619,165.6479917176004,9.1,evening,Saturday,January,1,2019Q1
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,2019-03-09,12:37:00,Ewallet,121.74,4.7619,127.82699360865033,8.7,afternoon,Saturday,March,3,2019Q1
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2019-03-14,14:41:00,Cash,825.8,4.7619,867.0899566455021,5.0,afternoon,Thursday,March,3,2019Q1
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,3,7.995,167.895,2019-01-25,14:19:00,Ewallet,159.9,4.7619,167.89499160525042,7.5,afternoon,Friday,January,1,2019Q1
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,1,0.6045,12.6945,2019-01-26,18:19:00,Credit card,12.09,4.7619,12.694499365275032,8.2,evening,Saturday,January,1,2019Q1
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,10,32.095,673.995,2019-01-19,14:08:00,Credit card,641.9,4.7619,673.9949663002517,6.7,afternoon,Saturday,January,1,2019Q1
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,2019-03-05,16:38:00,Ewallet,234.93,4.7619,246.6764876661756,5.4,evening,Tuesday,March,3,2019Q1
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,2,8.377,175.917,2019-01-15,10:54:00,Credit card,167.54,4.7619,175.91699120415043,7.0,morning,Tuesday,January,1,2019Q1
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2019-03-18,11:29:00,Ewallet,299.1,4.7619,314.0549842972508,4.7,morning,Monday,March,3,2019Q1
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2019-03-20,19:28:00,Credit card,239.73,4.7619,251.7164874141756,5.0,evening,Wednesday,March,3,2019Q1
188-55-0967,B,Mandalay,Member,Male,Health and beauty,66.47,10,33.235,697.935,2019-01-15,15:01:00,Credit card,664.7,4.7619,697.9349651032518,5.0,afternoon,Tuesday,January,1,2019Q1
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,2019-03-03,20:31:00,Credit card,202.65,4.7619,212.78248936087556,6.0,evening,Sunday,March,3,2019Q1
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2019-03-19,12:16:00,Cash,46.2,4.7619,48.509997574500126,6.3,afternoon,Tuesday,March,3,2019Q1
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,2019-03-08,15:27:00,Cash,88.15,4.7619,92.55749537212525,8.5,afternoon,Friday,March,3,2019Q1
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,17:36:00,Ewallet,157.26,4.7619,165.1229917438504,7.5,evening,Wednesday,February,2,2019Q1
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,20:00:00,Ewallet,296.37,4.7619,311.1884844405758,6.4,evening,Saturday,February,2,2019Q1
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2019-03-19,15:29:00,Ewallet,708.4,4.7619,743.8199628090018,4.7,afternoon,Tuesday,March,3,2019Q1
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2019-03-27,15:08:00,Ewallet,111.34,4.7619,116.90699415465028,6.0,afternoon,Wednesday,March,3,2019Q1
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2019-03-30,19:26:00,Credit card,580.16,4.7619,609.1679695416015,4.0,evening,Saturday,March,3,2019Q1
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,15:53:00,Ewallet,60.25,4.7619,63.26249683687516,5.5,afternoon,Saturday,February,2,2019Q1
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,9,8.712,182.952,2019-01-18,18:43:00,Ewallet,174.24,4.7619,182.95199085240048,8.7,evening,Friday,January,1,2019Q1
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,6,21.063,442.323,2019-03-30,14:58:00,Cash,421.26,4.7619,442.3229778838511,7.4,afternoon,Saturday,March,3,2019Q1
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2019-03-20,19:55:00,Cash,33.63,4.7619,35.31149823442509,5.6,evening,Wednesday,March,3,2019Q1
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,2,1.549,32.529,2019-01-16,15:10:00,Cash,30.98,4.7619,32.52899837355008,6.3,afternoon,Wednesday,January,1,2019Q1
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,16:44:00,Cash,247.4,4.7619,259.76998701150063,7.1,evening,Sunday,February,2,2019Q1
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,5,18.915,397.215,2019-01-15,18:22:00,Ewallet,378.3,4.7619,397.214980139251,7.8,evening,Tuesday,January,1,2019Q1
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,6,16.743,351.603,2019-01-22,11:52:00,Cash,334.86,4.7619,351.6029824198509,9.9,morning,Tuesday,January,1,2019Q1
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,72.78,10,36.39,764.19,2019-02-03,17:24:00,Cash,727.8,4.7619,764.1899617905018,7.3,evening,Sunday,February,2,2019Q1
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,2019-03-06,15:31:00,Ewallet,335.88,4.7619,352.6739823663009,5.1,afternoon,Wednesday,March,3,2019Q1
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,18:04:00,Credit card,240.72,4.7619,252.7559873622006,9.4,evening,Saturday,February,2,2019Q1
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2019-03-14,14:13:00,Credit card,47.07,4.7619,49.42349752882512,5.8,afternoon,Thursday,March,3,2019Q1
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,10:23:00,Credit card,99.69,4.7619,104.67449476627526,8.0,morning,Wednesday,February,2,2019Q1
562-12-5430,A,Yangon,Member,Female,Fashion accessories,88.15,3,13.2225,277.6725,2019-01-18,10:11:00,Ewallet,264.45,4.7619,277.6724861163757,7.9,morning,Friday,January,1,2019Q1
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,5,6.9825,146.6325,2019-01-29,15:48:00,Cash,139.65,4.7619,146.63249266837536,5.9,afternoon,Tuesday,January,1,2019Q1
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,17:46:00,Credit card,55.45,4.7619,58.22249708887514,4.9,evening,Tuesday,February,2,2019Q1
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,42.97,3,6.4455,135.3555,2019-02-03,11:46:00,Cash,128.91,4.7619,135.35549323222534,9.3,morning,Sunday,February,2,2019Q1
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,7,5.999,125.979,2019-01-16,12:07:00,Credit card,119.98,4.7619,125.97899370105031,7.9,afternoon,Wednesday,January,1,2019Q1
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2019-03-24,18:14:00,Credit card,352.5,4.7619,370.1249814937509,5.9,evening,Sunday,March,3,2019Q1
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,10,43.55,914.55,2019-02-12,14:45:00,Credit card,871.0,4.7619,914.5499542725024,9.9,afternoon,Tuesday,February,2,2019Q1
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,11:39:00,Cash,197.6,4.7619,207.4799896260005,7.7,morning,Thursday,February,2,2019Q1
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,4,9.726,204.246,2019-02-04,15:44:00,Ewallet,194.52,4.7619,204.24598978770047,7.6,afternoon,Monday,February,2,2019Q1
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,13:06:00,Ewallet,173.22,4.7619,181.88099090595043,7.7,afternoon,Wednesday,February,2,2019Q1
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,20:43:00,Ewallet,71.88,4.7619,75.47399622630019,6.4,evening,Saturday,February,2,2019Q1
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:19:00,Ewallet,286.26,4.7619,300.5729849713507,4.4,afternoon,Saturday,February,2,2019Q1
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01:00,Credit card,81.24,4.7619,85.3019957349002,4.1,morning,Thursday,January,1,2019Q1
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30:00,Ewallet,560.4,4.7619,588.4199705790014,4.4,evening,Monday,January,1,2019Q1
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:34:00,Cash,186.8,4.7619,196.1399901930005,5.5,evening,Saturday,March,3,2019Q1
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:10:00,Ewallet,220.23,4.7619,231.2414884379256,4.0,afternoon,Saturday,March,3,2019Q1
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,17:10:00,Credit card,269.12,4.7619,282.5759858712007,9.3,evening,Friday,February,2,2019Q1
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22:00,Credit card,454.8,4.7619,477.5399761230012,4.8,morning,Friday,March,3,2019Q1
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57:00,Cash,167.54,4.7619,175.91699120415043,4.6,evening,Sunday,February,2,2019Q1
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,19:29:00,Credit card,448.56,4.7619,470.98797645060114,7.3,evening,Tuesday,February,2,2019Q1
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:30:00,Cash,293.88,4.7619,308.57398457130074,6.0,evening,Saturday,February,2,2019Q1
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,14:27:00,Ewallet,589.5,4.7619,618.9749690512515,8.1,afternoon,Thursday,February,2,2019Q1
